Schedule_ID,Route_Code,Stop_ID,Trip_Number,Direction,Operating_Days,Departure_Time
T-847,SEIBU_CRYSTAL,S-16,5,Inbound,Weekend/Holiday,13:10
T-848,SEIBU_CRYSTAL,S-15,5,Inbound,Weekend/Holiday,13:14
T-849,SEIBU_CRYSTAL,S-14,5,Inbound,Weekend/Holiday,13:14
T-850,SEIBU_CRYSTAL,S-13,5,Inbound,Weekend/Holiday,13:15
T-851,SEIBU_CRYSTAL,S-12,5,Inbound,Weekend/Holiday,13:16
T-852,SEIBU_CRYSTAL,S-11,5,Inbound,Weekend/Holiday,13:18
T-853,SEIBU_CRYSTAL,S-10,5,Inbound,Weekend/Holiday,13:20
T-854,SEIBU_CRYSTAL,S-09,5,Inbound,Weekend/Holiday,13:21
T-855,SEIBU_CRYSTAL,S-08,5,Inbound,Weekend/Holiday,13:22
T-856,SEIBU_CRYSTAL,S-07,5,Inbound,Weekend/Holiday,13:22
T-857,SEIBU_CRYSTAL,S-06,5,Inbound,Weekend/Holiday,13:23
T-858,SEIBU_CRYSTAL,S-05,5,Inbound,Weekend/Holiday,13:24
T-859,SEIBU_CRYSTAL,S-04,5,Inbound,Weekend/Holiday,13:25
T-860,SEIBU_CRYSTAL,S-03,5,Inbound,Weekend/Holiday,13:26
T-861,SEIBU_CRYSTAL,S-02,5,Inbound,Weekend/Holiday,13:28
T-862,SEIBU_CRYSTAL,S-01,5,Inbound,Weekend/Holiday,13:38
T-863,SEIBU_CRYSTAL,S-27,6,Inbound,Weekend/Holiday,14:10
T-864,SEIBU_CRYSTAL,S-26,6,Inbound,Weekend/Holiday,14:11
T-865,SEIBU_CRYSTAL,S-25,6,Inbound,Weekend/Holiday,14:11
T-866,SEIBU_CRYSTAL,S-24,6,Inbound,Weekend/Holiday,14:11
T-867,SEIBU_CRYSTAL,S-23,6,Inbound,Weekend/Holiday,14:15
T-868,SEIBU_CRYSTAL,S-22,6,Inbound,Weekend/Holiday,14:17
T-869,SEIBU_CRYSTAL,S-21,6,Inbound,Weekend/Holiday,14:17
T-870,SEIBU_CRYSTAL,S-20,6,Inbound,Weekend/Holiday,14:20
T-871,SEIBU_CRYSTAL,S-19,6,Inbound,Weekend/Holiday,14:21
T-872,SEIBU_CRYSTAL,S-18,6,Inbound,Weekend/Holiday,14:22
T-873,SEIBU_CRYSTAL,S-17,6,Inbound,Weekend/Holiday,14:25
T-874,SEIBU_CRYSTAL,S-16,6,Inbound,Weekend/Holiday,14:30
T-875,SEIBU_CRYSTAL,S-15,6,Inbound,Weekend/Holiday,14:34
T-876,SEIBU_CRYSTAL,S-14,6,Inbound,Weekend/Holiday,14:34
T-877,SEIBU_CRYSTAL,S-13,6,Inbound,Weekend/Holiday,14:35
T-878,SEIBU_CRYSTAL,S-12,6,Inbound,Weekend/Holiday,14:36
T-879,SEIBU_CRYSTAL,S-11,6,Inbound,Weekend/Holiday,14:38
T-880,SEIBU_CRYSTAL,S-10,6,Inbound,Weekend/Holiday,14:40
T-881,SEIBU_CRYSTAL,S-09,6,Inbound,Weekend/Holiday,14:41
T-882,SEIBU_CRYSTAL,S-08,6,Inbound,Weekend/Holiday,14:42
T-883,SEIBU_CRYSTAL,S-07,6,Inbound,Weekend/Holiday,14:42
T-884,SEIBU_CRYSTAL,S-06,6,Inbound,Weekend/Holiday,14:43
T-885,SEIBU_CRYSTAL,S-05,6,Inbound,Weekend/Holiday,14:44
T-886,SEIBU_CRYSTAL,S-04,6,Inbound,Weekend/Holiday,14:45
T-887,SEIBU_CRYSTAL,S-03,6,Inbound,Weekend/Holiday,14:46
T-888,SEIBU_CRYSTAL,S-02,6,Inbound,Weekend/Holiday,14:48
T-889,SEIBU_CRYSTAL,S-01,6,Inbound,Weekend/Holiday,14:58
T-890,SEIBU_CRYSTAL,S-27,7,Inbound,Weekend/Holiday,16:45
T-891,SEIBU_CRYSTAL,S-26,7,Inbound,Weekend/Holiday,16:46
T-892,SEIBU_CRYSTAL,S-25,7,Inbound,Weekend/Holiday,16:46
T-893,SEIBU_CRYSTAL,S-24,7,Inbound,Weekend/Holiday,16:46
T-894,SEIBU_CRYSTAL,S-23,7,Inbound,Weekend/Holiday,16:50
T-895,SEIBU_CRYSTAL,S-22,7,Inbound,Weekend/Holiday,16:52
T-896,SEIBU_CRYSTAL,S-21,7,Inbound,Weekend/Holiday,16:52
T-897,SEIBU_CRYSTAL,S-20,7,Inbound,Weekend/Holiday,16:55
T-898,SEIBU_CRYSTAL,S-19,7,Inbound,Weekend/Holiday,16:56
T-899,SEIBU_CRYSTAL,S-18,7,Inbound,Weekend/Holiday,16:57
T-900,SEIBU_CRYSTAL,S-17,7,Inbound,Weekend/Holiday,17:00
T-901,SEIBU_CRYSTAL,S-16,7,Inbound,Weekend/Holiday,17:05
T-902,SEIBU_CRYSTAL,S-15,7,Inbound,Weekend/Holiday,17:09
T-903,SEIBU_CRYSTAL,S-14,7,Inbound,Weekend/Holiday,17:09
T-904,SEIBU_CRYSTAL,S-13,7,Inbound,Weekend/Holiday,17:10
T-905,SEIBU_CRYSTAL,S-12,7,Inbound,Weekend/Holiday,17:11
T-906,SEIBU_CRYSTAL,S-11,7,Inbound,Weekend/Holiday,17:13
T-907,SEIBU_CRYSTAL,S-10,7,Inbound,Weekend/Holiday,17:15
T-908,SEIBU_CRYSTAL,S-09,7,Inbound,Weekend/Holiday,17:16
T-909,SEIBU_CRYSTAL,S-08,7,Inbound,Weekend/Holiday,17:17
T-910,SEIBU_CRYSTAL,S-07,7,Inbound,Weekend/Holiday,17:17
T-911,SEIBU_CRYSTAL,S-06,7,Inbound,Weekend/Holiday,17:18
T-912,SEIBU_CRYSTAL,S-05,7,Inbound,Weekend/Holiday,17:19
T-913,SEIBU_CRYSTAL,S-04,7,Inbound,Weekend/Holiday,17:20
T-914,SEIBU_CRYSTAL,S-03,7,Inbound,Weekend/Holiday,17:21
T-915,SEIBU_CRYSTAL,S-02,7,Inbound,Weekend/Holiday,17:23
T-916,SEIBU_CRYSTAL,S-01,7,Inbound,Weekend/Holiday,17:33
T-917,SEIBU_CRYSTAL,S-27,8,Inbound,Weekend/Holiday,18:15
T-918,SEIBU_CRYSTAL,S-26,8,Inbound,Weekend/Holiday,18:16
T-919,SEIBU_CRYSTAL,S-25,8,Inbound,Weekend/Holiday,18:16
T-920,SEIBU_CRYSTAL,S-24,8,Inbound,Weekend/Holiday,18:16
T-921,SEIBU_CRYSTAL,S-23,8,Inbound,Weekend/Holiday,18:20
T-922,SEIBU_CRYSTAL,S-22,8,Inbound,Weekend/Holiday,18:22
T-923,SEIBU_CRYSTAL,S-21,8,Inbound,Weekend/Holiday,18:22
T-924,SEIBU_CRYSTAL,S-20,8,Inbound,Weekend/Holiday,18:25
T-925,SEIBU_CRYSTAL,S-19,8,Inbound,Weekend/Holiday,18:26
T-926,SEIBU_CRYSTAL,S-18,8,Inbound,Weekend/Holiday,18:27
T-927,SEIBU_CRYSTAL,S-17,8,Inbound,Weekend/Holiday,18:30
T-928,SEIBU_CRYSTAL,S-16,8,Inbound,Weekend/Holiday,18:35
T-929,SEIBU_CRYSTAL,S-15,8,Inbound,Weekend/Holiday,18:39
T-930,SEIBU_CRYSTAL,S-14,8,Inbound,Weekend/Holiday,18:39
T-931,SEIBU_CRYSTAL,S-13,8,Inbound,Weekend/Holiday,18:40
T-932,SEIBU_CRYSTAL,S-12,8,Inbound,Weekend/Holiday,18:41
T-933,SEIBU_CRYSTAL,S-11,8,Inbound,Weekend/Holiday,18:43
T-934,SEIBU_CRYSTAL,S-10,8,Inbound,Weekend/Holiday,18:45
T-935,SEIBU_CRYSTAL,S-09,8,Inbound,Weekend/Holiday,18:46
T-936,SEIBU_CRYSTAL,S-08,8,Inbound,Weekend/Holiday,18:47
T-937,SEIBU_CRYSTAL,S-07,8,Inbound,Weekend/Holiday,18:47
T-938,SEIBU_CRYSTAL,S-06,8,Inbound,Weekend/Holiday,18:48
T-939,SEIBU_CRYSTAL,S-05,8,Inbound,Weekend/Holiday,18:49
T-940,SEIBU_CRYSTAL,S-04,8,Inbound,Weekend/Holiday,18:50
T-941,SEIBU_CRYSTAL,S-03,8,Inbound,Weekend/Holiday,18:51
T-942,SEIBU_CRYSTAL,S-02,8,Inbound,Weekend/Holiday,18:53
T-943,SEIBU_CRYSTAL,S-01,8,Inbound,Weekend/Holiday,19:03
T-944,SEIBU_CRYSTAL,S-27,9,Inbound,Weekend/Holiday,19:32
T-945,SEIBU_CRYSTAL,S-26,9,Inbound,Weekend/Holiday,19:33
T-946,SEIBU_CRYSTAL,S-25,9,Inbound,Weekend/Holiday,19:33
T-947,SEIBU_CRYSTAL,S-24,9,Inbound,Weekend/Holiday,19:33
T-948,SEIBU_CRYSTAL,S-23,9,Inbound,Weekend/Holiday,19:37
T-949,SEIBU_CRYSTAL,S-22,9,Inbound,Weekend/Holiday,19:39
T-950,SEIBU_CRYSTAL,S-21,9,Inbound,Weekend/Holiday,19:39
T-951,SEIBU_CRYSTAL,S-20,9,Inbound,Weekend/Holiday,19:42
T-952,SEIBU_CRYSTAL,S-19,9,Inbound,Weekend/Holiday,19:43
T-953,SEIBU_CRYSTAL,S-18,9,Inbound,Weekend/Holiday,19:44
T-954,SEIBU_CRYSTAL,S-17,9,Inbound,Weekend/Holiday,19:47
T-955,SEIBU_CRYSTAL,S-16,9,Inbound,Weekend/Holiday,19:52
T-956,SEIBU_CRYSTAL,S-15,9,Inbound,Weekend/Holiday,19:56
T-957,SEIBU_CRYSTAL,S-14,9,Inbound,Weekend/Holiday,19:56
T-958,SEIBU_CRYSTAL,S-13,9,Inbound,Weekend/Holiday,19:57
T-959,SEIBU_CRYSTAL,S-12,9,Inbound,Weekend/Holiday,19:58
T-960,SEIBU_CRYSTAL,S-11,9,Inbound,Weekend/Holiday,20:00
T-961,SEIBU_CRYSTAL,S-10,9,Inbound,Weekend/Holiday,20:02
T-962,SEIBU_CRYSTAL,S-09,9,Inbound,Weekend/Holiday,20:03
T-963,SEIBU_CRYSTAL,S-08,9,Inbound,Weekend/Holiday,20:04
T-964,SEIBU_CRYSTAL,S-07,9,Inbound,Weekend/Holiday,20:04
T-965,SEIBU_CRYSTAL,S-06,9,Inbound,Weekend/Holiday,20:05
T-966,SEIBU_CRYSTAL,S-05,9,Inbound,Weekend/Holiday,20:06
T-967,SEIBU_CRYSTAL,S-04,9,Inbound,Weekend/Holiday,20:07
T-968,SEIBU_CRYSTAL,S-03,9,Inbound,Weekend/Holiday,20:08
T-969,SEIBU_CRYSTAL,S-02,9,Inbound,Weekend/Holiday,20:10
T-970,SEIBU_CRYSTAL,S-01,9,Inbound,Weekend/Holiday,20:20
KS-01,KIYOTSU,K-01,1,Outbound,Weekday,7:15
KS-02,KIYOTSU,K-01,2,Outbound,Weekday,13:10
KS-03,KIYOTSU,K-01,3,Outbound,Weekday,15:10
KS-04,KIYOTSU,K-01,4,Outbound,Weekday,16:58
KS-05,KIYOTSU,K-01,1,Outbound,Weekend/Holiday,10:23
KS-06,KIYOTSU,K-01,2,Outbound,Weekend/Holiday,13:03
KS-07,KIYOTSU,K-01,3,Outbound,Weekend/Holiday,15:03
KS-08,KIYOTSU,K-01,4,Outbound,Weekend/Holiday,16:58
KS-09,KIYOTSU,K-13,1,Inbound,Weekday,9:22
KS-10,KIYOTSU,K-13,2,Inbound,Weekday,12:12
KS-11,KIYOTSU,K-13,3,Inbound,Weekday,15:57
KS-12,KIYOTSU,K-13,4,Inbound,Weekday,17:57
KS-13,KIYOTSU,K-13,1,Inbound,Weekend/Holiday,9:22
KS-14,KIYOTSU,K-13,2,Inbound,Weekend/Holiday,12:12
KS-15,KIYOTSU,K-13,3,Inbound,Weekend/Holiday,15:57
KS-16,KIYOTSU,K-13,4,Inbound,Weekend/Holiday,17:57
DS-01,DAIGENTA,D-01,1,Outbound,Weekday,7:10
DS-02,DAIGENTA,D-01,2,Outbound,Weekday,7:55
DS-03,DAIGENTA,D-01,3,Outbound,Weekday,10:00
DS-04,DAIGENTA,D-01,4,Outbound,Weekday,12:55
DS-05,DAIGENTA,D-01,5,Outbound,Weekday,15:00
DS-06,DAIGENTA,D-01,6,Outbound,Weekday,16:15
DS-07,DAIGENTA,D-01,7,Outbound,Weekday,17:30
DS-08,DAIGENTA,D-01,1,Outbound,Weekend/Holiday,7:55
DS-09,DAIGENTA,D-01,2,Outbound,Weekend/Holiday,10:00
DS-10,DAIGENTA,D-01,3,Outbound,Weekend/Holiday,12:55
DS-11,DAIGENTA,D-01,4,Outbound,Weekend/Holiday,13:25
DS-12,DAIGENTA,D-01,5,Outbound,Weekend/Holiday,15:00
DS-13,DAIGENTA,D-01,6,Outbound,Weekend/Holiday,15:25
DS-14,DAIGENTA,D-01,7,Outbound,Weekend/Holiday,16:15
DS-15,DAIGENTA,D-22,1,Inbound,Weekday,10:31
DS-16,DAIGENTA,D-22,2,Inbound,Weekday,13:33
DS-17,DAIGENTA,D-22,3,Inbound,Weekday,15:38
DS-18,DAIGENTA,D-22,1,Inbound,Weekend/Holiday,10:31
DS-19,DAIGENTA,D-22,2,Inbound,Weekend/Holiday,13:33
DS-20,DAIGENTA,D-22,3,Inbound,Weekend/Holiday,15:38
YMS-01,MAIKO,YM-03,1,Outbound,Weekday,7:22
YMS-02,MAIKO,YM-03,2,Outbound,Weekday,11:07
YMS-03,MAIKO,YM-03,3,Outbound,Weekday,16:42
YMS-04,MAIKO,YM-03,1,Outbound,Weekend/Holiday,7:22
YMS-05,MAIKO,YM-03,2,Outbound,Weekend/Holiday,11:07
YMS-06,MAIKO,YM-03,3,Outbound,Weekend/Holiday,16:42
YMS-07,MAIKO,YM-40,1,Inbound,Weekday,8:30
YMS-08,MAIKO,YM-40,2,Inbound,Weekday,12:50
YMS-09,MAIKO,YM-40,3,Inbound,Weekday,17:45
YMS-10,MAIKO,YM-40,1,Inbound,Weekend/Holiday,8:30
YMS-11,MAIKO,YM-40,2,Inbound,Weekend/Holiday,12:50
YMS-12,MAIKO,YM-40,3,Inbound,Weekend/Holiday,17:45
HS-01,HAKKAISAN,H-01,1,Outbound,Weekday,7:25
HS-02,HAKKAISAN,H-01,2,Outbound,Weekday,9:40
HS-03,HAKKAISAN,H-01,3,Outbound,Weekday,12:50
HS-04,HAKKAISAN,H-01,4,Outbound,Weekday,14:50
HS-05,HAKKAISAN,H-01,5,Outbound,Weekday,16:35
HS-06,HAKKAISAN,H-01,6,Outbound,Weekday,18:10
HS-07,HAKKAISAN,H-01,1,Outbound,Weekend/Holiday,9:40
HS-08,HAKKAISAN,H-01,2,Outbound,Weekend/Holiday,12:50
HS-09,HAKKAISAN,H-01,3,Outbound,Weekend/Holiday,14:50
HS-10,HAKKAISAN,H-01,4,Outbound,Weekend/Holiday,16:35
HS-11,HAKKAISAN,H-19,1,Inbound,Weekday,10:15
HS-12,HAKKAISAN,H-19,2,Inbound,Weekday,13:25
HS-13,HAKKAISAN,H-19,3,Inbound,Weekday,15:25
HS-14,HAKKAISAN,H-19,4,Inbound,Weekday,17:05
HS-15,HAKKAISAN,H-19,1,Inbound,Weekend/Holiday,10:15
HS-16,HAKKAISAN,H-19,2,Inbound,Weekend/Holiday,13:25
HS-17,HAKKAISAN,H-19,3,Inbound,Weekend/Holiday,15:25
HS-18,HAKKAISAN,H-19,4,Inbound,Weekend/Holiday,17:05
MAS-01,TOKAMACHIAEON,MA-01,1,Outbound,Weekday,9:45
MAS-02,TOKAMACHIAEON,MA-01,2,Outbound,Weekday,11:30
MAS-03,TOKAMACHIAEON,MA-01,3,Outbound,Weekday,12:50
MAS-04,TOKAMACHIAEON,MA-01,4,Outbound,Weekday,14:50
MAS-05,TOKAMACHIAEON,MA-01,1,Outbound,Weekend/Holiday,9:45
MAS-06,TOKAMACHIAEON,MA-01,2,Outbound,Weekend/Holiday,11:30
MAS-07,TOKAMACHIAEON,MA-01,3,Outbound,Weekend/Holiday,12:50
MAS-08,TOKAMACHIAEON,MA-01,4,Outbound,Weekend/Holiday,14:50
MAS-09,TOKAMACHIAEON,MA-06,1,Inbound,Weekday,12:29
MAS-10,TOKAMACHIAEON,MA-06,2,Inbound,Weekday,14:29
MAS-11,TOKAMACHIAEON,MA-06,3,Inbound,Weekday,17:09
MAS-12,TOKAMACHIAEON,MA-06,1,Inbound,Weekend/Holiday,12:29
MAS-13,TOKAMACHIAEON,MA-06,2,Inbound,Weekend/Holiday,14:29
MAS-14,TOKAMACHIAEON,MA-06,3,Inbound,Weekend/Holiday,17:09
GLS-01,GALA_SPRING,GL-02,1,To_Resort,Weekend/Holiday_Only,7:40
GLS-02,GALA_SPRING,GL-02,2,To_Resort,Daily,8:30
GLS-03,GALA_SPRING,GL-01,3,To_Station,Daily,8:50
GLS-04,GALA_SPRING,GL-02,3,To_Resort,Daily,9:00
GLS-05,GALA_SPRING,GL-01,4,To_Station,Daily,9:20
GLS-06,GALA_SPRING,GL-02,4,To_Resort,Daily,9:30
GLS-07,GALA_SPRING,GL-01,5,To_Station,Daily,9:50
GLS-08,GALA_SPRING,GL-02,5,To_Resort,Daily,10:00
GLS-09,GALA_SPRING,GL-01,6,To_Station,Daily,10:20
GLS-10,GALA_SPRING,GL-02,6,To_Resort,Daily,10:30
GLS-11,GALA_SPRING,GL-01,7,To_Station,Daily,10:50
GLS-12,GALA_SPRING,GL-02,7,To_Resort,Daily,11:00
GLS-13,GALA_SPRING,GL-01,8,To_Station,Daily,11:20
GLS-14,GALA_SPRING,GL-02,8,To_Resort,Daily,11:30
GLS-15,GALA_SPRING,GL-01,9,To_Station,Daily,12:20
GLS-16,GALA_SPRING,GL-02,9,To_Resort,Daily,12:30
GLS-17,GALA_SPRING,GL-01,10,To_Station,Daily,12:50
GLS-18,GALA_SPRING,GL-02,10,To_Resort,Daily,13:00
GLS-19,GALA_SPRING,GL-01,11,To_Station,Daily,13:50
GLS-20,GALA_SPRING,GL-02,11,To_Resort,Daily,14:00
GLS-21,GALA_SPRING,GL-01,12,To_Station,Daily,14:50
GLS-22,GALA_SPRING,GL-02,12,To_Resort,Daily,15:00
GLS-23,GALA_SPRING,GL-01,13,To_Station,Daily,15:20
GLS-24,GALA_SPRING,GL-02,13,To_Resort,Daily,15:30
GLS-25,GALA_SPRING,GL-01,14,To_Station,Daily,15:50
GLS-26,GALA_SPRING,GL-02,14,To_Resort,Daily,16:00
GLS-27,GALA_SPRING,GL-01,15,To_Station,Daily,16:20
GLS-28,GALA_SPRING,GL-02,15,To_Resort,Daily,16:30
GLS-29,GALA_SPRING,GL-01,16,To_Station,Daily,16:50
GLS-30,GALA_SPRING,GL-02,16,To_Resort,Daily,17:00
GLS-31,GALA_SPRING,GL-01,17,To_Station,Daily_Until_Apr05,17:20
GLS-32,GALA_SPRING,GL-02,17,To_Resort,Daily_Until_Apr05,17:30
